comment,Date,time,relativeTime,voltage,current,temperature,capacity,energy,SOC,SOH,SOE,filename
reference discharge,2014-08-25 17:36:15,2079392.53,2250.04,3.783,1.0,23.68137,0.6249167,2.4415393249999995,68.03573,92.26,66.343605,2
reference discharge,2014-08-25 17:36:15,2079422.53,2280.04,3.78,1.0,23.68137,0.63325,2.473051825,67.60948,92.26,65.90921,2
reference discharge,2014-08-25 17:36:15,2079452.53,2310.04,3.778,1.001,23.71229,0.6415875,2.504559233333333,67.18302,92.26,65.474884,2
reference discharge,2014-08-25 17:36:15,2079482.53,2340.04,3.775,1.0,23.72775,0.649925,2.536045808333333,66.75655,92.26,65.04085,2
reference discharge,2014-08-25 17:36:15,2079512.53,2370.04,3.773,0.999,23.75867,0.65825415,2.5674800874999995,66.33052,92.26,64.60753,2
reference discharge,2014-08-25 17:36:15,2079542.53,2400.04,3.77,1.0,23.80504,0.66658336,2.5988935333333334,65.90449,92.26,64.17449,2
reference discharge,2014-08-25 17:36:15,2079572.53,2430.04,3.768,1.0,23.80504,0.6749167,2.6303018666666667,65.47824,92.26,63.741535,2
reference discharge,2014-08-25 17:36:15,2079602.53,2460.04,3.765,1.0,23.83596,0.68325,2.6616893666666663,65.051994,92.26,63.30886,2
reference discharge,2014-08-25 17:36:15,2079632.53,2490.04,3.763,1.0,23.8205,0.69158334,2.693056033333333,64.62575,92.26,62.876472,2
reference discharge,2014-08-25 17:36:15,2079662.53,2520.04,3.76,1.0,23.8205,0.69991666,2.7244018666666667,64.1995,92.26,62.444374,2
reference discharge,2014-08-25 17:36:15,2079692.53,2550.04,3.758,1.0,23.8205,0.70825,2.7557268666666666,63.773254,92.26,62.01256,2
reference discharge,2014-08-25 17:36:15,2079722.53,2580.04,3.755,0.999,23.83596,0.71657914,2.7870153875,63.34722,92.26,61.581253,2
reference discharge,2014-08-25 17:36:15,2079752.53,2610.04,3.753,1.0,23.86688,0.72490835,2.818283075,62.921185,92.26,61.15023,2
reference discharge,2014-08-25 17:36:15,2079782.53,2640.04,3.751,1.0,23.86688,0.7332417,2.849549741666667,62.494938,92.26,60.719223,2
reference discharge,2014-08-25 17:36:15,2079812.53,2670.04,3.748,1.0,23.86688,0.741575,2.880795575,62.06869,92.26,60.2885,2
reference discharge,2014-08-25 17:36:15,2079842.53,2700.04,3.746,1.0,23.86688,0.7499083,2.912020575,61.642445,92.26,59.858067,2
reference discharge,2014-08-25 17:36:15,2079872.53,2730.04,3.744,0.999,23.88234,0.7582375,2.9432133083333336,61.21641,92.26,59.428078,2
reference discharge,2014-08-25 17:36:15,2079902.53,2760.04,3.741,0.999,23.89779,0.7665625,2.974369620833333,60.79059,92.26,58.998592,2
reference discharge,2014-08-25 17:36:15,2079932.53,2790.04,3.739,1.0,23.92871,0.7748917,3.0055207,60.364555,92.26,58.569176,2
reference discharge,2014-08-25 17:36:15,2079962.53,2820.04,3.737,0.999,23.91325,0.7832208,3.0366551291666664,59.938522,92.26,58.13999,2
reference discharge,2014-08-25 17:36:15,2079992.53,2850.04,3.734,0.999,23.91325,0.7915458,3.067753166666667,59.5127,92.26,57.711308,2
reference discharge,2014-08-25 17:36:15,2080022.53,2880.04,3.732,1.0,23.92871,0.799875,3.0988459416666667,59.086666,92.26,57.282696,2
reference discharge,2014-08-25 17:36:15,2080052.53,2910.04,3.73,0.999,23.95963,0.8082042,3.1299220666666665,58.660633,92.26,56.854317,2
reference discharge,2014-08-25 17:36:15,2080082.53,2940.04,3.728,1.0,23.99055,0.8165333,3.1609815249999995,58.234596,92.26,56.426163,2
reference discharge,2014-08-25 17:36:15,2080112.53,2970.04,3.725,1.0,23.97509,0.82486665,3.1920356916666663,57.80835,92.26,55.998085,2
reference discharge,2014-08-25 17:36:15,2080142.53,3000.04,3.723,1.0,23.97509,0.8332,3.223069025,57.382103,92.26,55.570293,2
reference discharge,2014-08-25 17:36:15,2080172.53,3030.04,3.721,1.0,23.97509,0.84153336,3.254085691666666,56.955856,92.26,55.14273,2
reference discharge,2014-08-25 17:36:15,2080202.53,3060.04,3.719,1.0,24.006,0.8498667,3.2850856916666658,56.52961,92.26,54.7154,2
reference discharge,2014-08-25 17:36:15,2080232.53,3090.04,3.717,1.0,24.006,0.8582,3.316069025,56.103363,92.26,54.288296,2
reference discharge,2014-08-25 17:36:15,2080262.53,3120.04,3.715,1.0,24.02146,0.86653334,3.347035691666667,55.677116,92.26,53.861423,2
reference discharge,2014-08-25 17:36:15,2080292.53,3150.04,3.712,1.001,24.02146,0.87487084,3.377996991666667,55.250656,92.26,53.434624,2
reference discharge,2014-08-25 17:36:15,2080322.53,3180.04,3.71,1.0,24.02146,0.88320833,3.408937458333334,54.824196,92.26,53.008114,2
reference discharge,2014-08-25 17:36:15,2080352.53,3210.04,3.708,1.0,24.05238,0.89154166,3.439845791666667,54.397945,92.26,52.582047,2
reference discharge,2014-08-25 17:36:15,2080382.53,3240.04,3.706,1.0,24.05238,0.899875,3.4707374583333337,53.9717,92.26,52.156208,2
reference discharge,2014-08-25 17:36:15,2080412.53,3270.04,3.704,1.0,24.03692,0.9082083,3.5016124583333337,53.545452,92.26,51.7306,2
reference discharge,2014-08-25 17:36:15,2080442.53,3300.04,3.702,1.0,24.05238,0.9165417,3.5324707916666678,53.119205,92.26,51.305218,2
reference discharge,2014-08-25 17:36:15,2080472.53,3330.04,3.7,1.0,24.06784,0.924875,3.5633124583333338,52.69296,92.26,50.88007,2
reference discharge,2014-08-25 17:36:15,2080502.53,3360.04,3.698,1.0,24.05238,0.93320835,3.594137458333333,52.266712,92.26,50.45515,2
reference discharge,2014-08-25 17:36:15,2080532.53,3390.04,3.696,0.999,24.02146,0.9415375,3.624930391666666,51.84068,92.26,50.03067,2
reference discharge,2014-08-25 17:36:15,2080562.53,3420.04,3.694,1.0,24.05238,0.94986665,3.655706658333333,51.414642,92.26,49.606422,2
reference discharge,2014-08-25 17:36:15,2080592.53,3450.04,3.692,1.0,24.05238,0.9582,3.686481658333333,50.988396,92.26,49.182194,2
reference discharge,2014-08-25 17:36:15,2080622.53,3480.04,3.69,1.0,24.06784,0.96653336,3.7172399916666654,50.56215,92.26,48.758194,2
reference discharge,2014-08-25 17:36:15,2080652.53,3510.04,3.688,1.0,24.0833,0.9748667,3.747981658333333,50.135902,92.26,48.334423,2
reference discharge,2014-08-25 17:36:15,2080682.53,3540.04,3.686,1.0,24.09876,0.9832,3.778706658333333,49.709656,92.26,47.91088,2
reference discharge,2014-08-25 17:36:15,2080712.53,3570.04,3.685,0.999,24.11421,0.99152917,3.8094038041666662,49.28362,92.26,47.487724,2
reference discharge,2014-08-25 17:36:15,2080742.53,3600.04,3.683,1.0,24.12967,0.9998583,3.840088450000001,48.857586,92.26,47.06474,2
reference discharge,2014-08-25 17:36:15,2080772.53,3630.04,3.681,1.0,24.12967,1.0081917,3.8707717833333337,48.43134,92.26,46.64177,2
reference discharge,2014-08-25 17:36:15,2080802.53,3660.04,3.679,1.0,24.12967,1.016525,3.90143845,48.005093,92.26,46.219032,2
reference discharge,2014-08-25 17:36:15,2080832.53,3690.04,3.677,1.0,24.14513,1.0248584,3.93208845,47.578846,92.26,45.796528,2
reference discharge,2014-08-25 17:36:15,2080862.53,3720.04,3.675,1.0,24.17605,1.0331917,3.9627217833333335,47.1526,92.26,45.37425,2
reference discharge,2014-08-25 17:36:15,2080892.53,3750.04,3.673,1.0,24.16059,1.041525,3.99333845,46.72635,92.26,44.9522,2
reference discharge,2014-08-25 17:36:15,2080922.53,3780.04,3.672,1.0,24.17605,1.0498583,4.023942616666667,46.300102,92.26,44.530327,2
reference discharge,2014-08-25 17:36:15,2080952.53,3810.04,3.67,1.0,24.19151,1.0581917,4.054534283333334,45.873856,92.26,44.108624,2
reference discharge,2014-08-25 17:36:15,2080982.53,3840.04,3.668,1.0,24.17605,1.066525,4.085109283333333,45.44761,92.26,43.68715,2
reference discharge,2014-08-25 17:36:15,2081012.53,3870.04,3.666,1.0,24.20697,1.0748583,4.115667616666666,45.021362,92.26,43.265903,2
reference discharge,2014-08-25 17:36:15,2081042.53,3900.04,3.665,1.0,24.17605,1.0831916,4.146213449999999,44.595116,92.26,42.844833,2
reference discharge,2014-08-25 17:36:15,2081072.53,3930.04,3.663,1.0,24.19151,1.091525,4.176746783333332,44.16887,92.26,42.423935,2
reference discharge,2014-08-25 17:36:15,2081102.53,3960.04,3.661,1.0,24.19151,1.0998583,4.207263449999999,43.742622,92.26,42.003265,2
reference discharge,2014-08-25 17:36:15,2081132.53,3990.04,3.659,0.999,24.22243,1.1081876,4.237748204166666,43.316586,92.26,41.583035,2
reference discharge,2014-08-25 17:36:15,2081162.53,4020.04,3.658,1.0,24.20697,1.1165167,4.268220458333332,42.890553,92.26,41.16298,2
reference discharge,2014-08-25 17:36:15,2081192.53,4050.04,3.656,1.0,24.22243,1.12485,4.2986954583333326,42.464306,92.26,40.74288,2
reference discharge,2014-08-25 17:36:15,2081222.53,4080.04,3.655,1.0,24.22243,1.1331834,4.329157958333333,42.03806,92.26,40.32296,2
reference discharge,2014-08-25 17:36:15,2081252.53,4110.04,3.653,0.999,24.22243,1.1415125,4.3595927375,41.612022,92.26,39.90342,2
reference discharge,2014-08-25 17:36:15,2081282.53,4140.04,3.651,1.0,24.22243,1.1498417,4.39001085,41.18599,92.26,39.484108,2
reference discharge,2014-08-25 17:36:15,2081312.53,4170.04,3.65,1.0,24.2688,1.158175,4.420431683333334,40.759743,92.26,39.064762,2
reference discharge,2014-08-25 17:36:15,2081342.53,4200.04,3.648,1.0,24.25334,1.1665083,4.450840016666667,40.333496,92.26,38.645584,2
reference discharge,2014-08-25 17:36:15,2081372.53,4230.04,3.647,1.0,24.25334,1.1748416,4.48123585,39.90725,92.26,38.22658,2
reference discharge,2014-08-25 17:36:15,2081402.53,4260.04,3.645,0.999,24.28426,1.1831708,4.511603995833334,39.481216,92.26,37.807957,2
reference discharge,2014-08-25 17:36:15,2081432.53,4290.04,3.644,1.0,24.28426,1.1915,4.541959641666667,39.05518,92.26,37.389507,2
reference discharge,2014-08-25 17:36:15,2081462.53,4320.04,3.642,0.999,24.28426,1.1998292,4.5723028,38.629147,92.26,36.97123,2
reference discharge,2014-08-25 17:36:15,2081492.53,4350.04,3.641,1.0,24.29972,1.2081584,4.602633458333333,38.203114,92.26,36.553127,2
reference discharge,2014-08-25 17:36:15,2081522.53,4380.04,3.639,1.0,24.31518,1.2164917,4.632966791666666,37.776867,92.26,36.134983,2
reference discharge,2014-08-25 17:36:15,2081552.53,4410.04,3.638,1.0,24.31518,1.224825,4.663287625,37.350616,92.26,35.717014,2
reference discharge,2014-08-25 17:36:15,2081582.53,4440.04,3.636,1.001,24.31518,1.2331625,4.693611108333332,36.924156,92.26,35.299007,2
reference discharge,2014-08-25 17:36:15,2081612.53,4470.04,3.635,1.0,24.31518,1.2415,4.723922091666665,36.497696,92.26,34.881172,2
reference discharge,2014-08-25 17:36:15,2081642.53,4500.04,3.633,1.0,24.31518,1.2498333,4.754205425,36.07145,92.26,34.46372,2
reference discharge,2014-08-25 17:36:15,2081672.53,4530.04,3.632,1.0,24.33064,1.2581667,4.784476258333333,35.645203,92.26,34.04644,2
reference discharge,2014-08-25 17:36:15,2081702.53,4560.04,3.631,1.0,24.33064,1.2665,4.814738758333333,35.218956,92.26,33.629272,2
reference discharge,2014-08-25 17:36:15,2081732.53,4590.04,3.629,1.0,24.36155,1.2748333,4.844988758333333,34.79271,92.26,33.21228,2
reference discharge,2014-08-25 17:36:15,2081762.53,4620.04,3.628,1.0,24.39247,1.2831666,4.875226258333333,34.366463,92.26,32.79546,2
reference discharge,2014-08-25 17:36:15,2081792.53,4650.04,3.627,1.0,24.40793,1.2915,4.905455425,33.940216,92.26,32.378754,2
reference discharge,2014-08-25 17:36:15,2081822.53,4680.04,3.626,1.0,24.42339,1.2998333,4.9356762583333325,33.513966,92.26,31.962162,2
reference discharge,2014-08-25 17:36:15,2081852.53,4710.04,3.624,1.0,24.42339,1.3081666,4.965884591666667,33.08772,92.26,31.545742,2
reference discharge,2014-08-25 17:36:15,2081882.53,4740.04,3.623,1.0,24.46976,1.3165,4.996080425000001,32.661472,92.26,31.129496,2
reference discharge,2014-08-25 17:36:15,2081912.53,4770.04,3.622,1.001,24.45431,1.3248374,5.0262830166666665,32.235012,92.26,30.713156,2
reference discharge,2014-08-25 17:36:15,2081942.53,4800.04,3.621,1.0,24.48522,1.333175,5.056477275000001,31.808552,92.26,30.29693,2
reference discharge,2014-08-25 17:36:15,2081972.53,4830.04,3.619,1.0,24.51614,1.3415084,5.086643941666667,31.382305,92.26,29.881086,2
reference discharge,2014-08-25 17:36:15,2082002.53,4860.04,3.618,1.0,24.50068,1.3498417,5.116798108333334,30.956059,92.26,29.465414,2
reference discharge,2014-08-25 17:36:15,2082032.53,4890.04,3.617,1.0,24.51614,1.358175,5.146943941666667,30.529812,92.26,29.049856,2
reference discharge,2014-08-25 17:36:15,2082062.53,4920.04,3.616,1.0,24.51614,1.3665084,5.177081441666667,30.103563,92.26,28.634415,2
reference discharge,2014-08-25 17:36:15,2082092.53,4950.04,3.615,1.0,24.54706,1.3748417,5.207210608333334,29.677317,92.26,28.219086,2
reference discharge,2014-08-25 17:36:15,2082122.53,4980.04,3.613,1.0,24.57797,1.383175,5.237327275,29.25107,92.26,27.80393,2
reference discharge,2014-08-25 17:36:15,2082152.53,5010.04,3.612,0.999,24.57797,1.3915042,5.267416391666666,28.825035,92.26,27.389154,2
reference discharge,2014-08-25 17:36:15,2082182.53,5040.04,3.611,1.0,24.56252,1.3998333,5.297497175,28.399002,92.26,26.974495,2
reference discharge,2014-08-25 17:36:15,2082212.53,5070.04,3.61,1.0,24.59343,1.4081666,5.327584675000001,27.972754,92.26,26.55974,2
reference discharge,2014-08-25 17:36:15,2082242.53,5100.04,3.608,1.0,24.60889,1.4165,5.357659675000001,27.546507,92.26,26.145159,2
reference discharge,2014-08-25 17:36:15,2082272.53,5130.04,3.607,0.999,24.63981,1.4248291,5.387707145833334,27.120474,92.26,25.730959,2
reference discharge,2014-08-25 17:36:15,2082302.53,5160.04,3.606,1.001,24.67073,1.4331625,5.417761308333335,26.694225,92.26,25.316664,2
reference discharge,2014-08-25 17:36:15,2082332.53,5190.04,3.605,1.0,24.68618,1.4415,5.447822166666668,26.267765,92.26,24.902279,2
reference discharge,2014-08-25 17:36:15,2082362.53,5220.04,3.604,1.0,24.68618,1.4498333,5.477859666666667,25.841518,92.26,24.488214,2
reference discharge,2014-08-25 17:36:15,2082392.53,5250.04,3.602,1.0,24.70164,1.4581667,5.507884666666667,25.415272,92.26,24.074322,2
reference discharge,2014-08-25 17:36:15,2082422.53,5280.04,3.601,1.0,24.73256,1.4665,5.537897166666667,24.989023,92.26,23.660603,2
reference discharge,2014-08-25 17:36:15,2082452.53,5310.04,3.6,1.0,24.74802,1.4748334,5.567901333333333,24.562777,92.26,23.246998,2
reference discharge,2014-08-25 17:36:15,2082482.53,5340.04,3.598,1.0,24.77894,1.4831667,5.597893,24.13653,92.26,22.833565,2
reference discharge,2014-08-25 17:36:15,2082512.53,5370.04,3.597,1.0,24.77894,1.4915,5.627872166666666,23.710283,92.26,22.420305,2
reference discharge,2014-08-25 17:36:15,2082542.53,5400.04,3.596,1.0,24.80985,1.4998333,5.657843000000001,23.284035,92.26,22.00716,2
reference discharge,2014-08-25 17:36:15,2082572.53,5430.04,3.594,1.001,24.82531,1.5081708,5.687816308333334,22.857574,92.26,21.59398,2
reference discharge,2014-08-25 17:36:15,2082602.53,5460.04,3.593,1.0,24.85623,1.5165083,5.717777116666667,22.431114,92.26,21.180975,2
reference discharge,2014-08-25 17:36:15,2082632.53,5490.04,3.591,1.0,24.88715,1.5248417,5.74771045,22.004868,92.26,20.768347,2
reference discharge,2014-08-25 17:36:15,2082662.53,5520.04,3.59,0.999,24.88715,1.5331708,5.777616325,21.578835,92.26,20.356096,2
reference discharge,2014-08-25 17:36:15,2082692.53,5550.04,3.588,1.0,24.91806,1.5415,5.8075097,21.1528,92.26,19.94402,2
reference discharge,2014-08-25 17:36:15,2082722.53,5580.04,3.587,1.0,24.94898,1.5498333,5.8374055333333335,20.726553,92.26,19.531908,2
reference discharge,2014-08-25 17:36:15,2082752.53,5610.04,3.585,1.0,24.9799,1.5581666,5.867288866666668,20.300304,92.26,19.119968,2
reference discharge,2014-08-25 17:36:15,2082782.53,5640.04,3.584,1.0,24.9799,1.5665,5.8971597,19.874058,92.26,18.708202,2
reference discharge,2014-08-25 17:36:15,2082812.53,5670.04,3.582,1.0,25.01081,1.5748333,5.927018033333334,19.447811,92.26,18.296608,2
reference discharge,2014-08-25 17:36:15,2082842.53,5700.04,3.58,1.0,25.04173,1.5831667,5.956859700000001,19.021564,92.26,17.885242,2
reference discharge,2014-08-25 17:36:15,2082872.53,5730.04,3.578,1.0,25.05719,1.5915,5.9866847,18.595316,92.26,17.474108,2
reference discharge,2014-08-25 17:36:15,2082902.53,5760.04,3.577,1.0,25.08811,1.5998334,6.0164972,18.16907,92.26,17.063145,2
reference discharge,2014-08-25 17:36:15,2082932.53,5790.04,3.575,1.0,25.11903,1.6081667,6.0462972,17.742823,92.26,16.652355,2
reference discharge,2014-08-25 17:36:15,2082962.53,5820.04,3.573,1.0,25.13449,1.6165,6.076080533333332,17.316576,92.26,16.241795,2
reference discharge,2014-08-25 17:36:15,2082992.53,5850.04,3.571,1.0,25.11903,1.6248333,6.1058472,16.890327,92.26,15.831464,2
reference discharge,2014-08-25 17:36:15,2083022.53,5880.04,3.569,1.0,25.1654,1.6331667,6.135597199999999,16.46408,92.26,15.421363,2
reference discharge,2014-08-25 17:36:15,2083052.53,5910.04,3.568,1.0,25.18086,1.6415,6.1653347,16.037834,92.26,15.011435,2
reference discharge,2014-08-25 17:36:15,2083082.53,5940.04,3.565,1.0,25.21178,1.6498333,6.195055533333333,15.611587,92.26,14.601735,2
reference discharge,2014-08-25 17:36:15,2083112.53,5970.04,3.563,0.999,25.21178,1.6581625,6.2247406875,15.185553,92.26,14.192529,2
reference discharge,2014-08-25 17:36:15,2083142.53,6000.04,3.561,1.0,25.28907,1.6664916,6.254409174999999,14.759519,92.26,13.783551,2
reference discharge,2014-08-25 17:36:15,2083172.53,6030.04,3.559,1.0,25.27361,1.674825,6.284075841666667,14.333271,92.26,13.3745985,2
reference discharge,2014-08-25 17:36:15,2083202.53,6060.04,3.557,1.0,25.28907,1.6831583,6.313725841666667,13.907024,92.26,12.965877,2
reference discharge,2014-08-25 17:36:15,2083232.53,6090.04,3.554,1.0,25.31999,1.6914917,6.343355008333333,13.480777,92.26,12.557441,2
reference discharge,2014-08-25 17:36:15,2083262.53,6120.04,3.552,1.0,25.33545,1.699825,6.372963341666667,13.05453,92.26,12.149293,2
reference discharge,2014-08-25 17:36:15,2083292.53,6150.04,3.549,1.0,25.36636,1.7081584,6.402550841666667,12.628283,92.26,11.741432,2
reference discharge,2014-08-25 17:36:15,2083322.53,6180.04,3.546,0.999,25.38182,1.7164875,6.432098566666666,12.202249,92.26,11.33412,2
reference discharge,2014-08-25 17:36:15,2083352.53,6210.04,3.543,1.0,25.41274,1.7248167,6.461621291666667,11.776215,92.26,10.927152,2
reference discharge,2014-08-25 17:36:15,2083382.53,6240.04,3.54,1.0,25.44366,1.73315,6.491133791666666,11.349967,92.26,10.520325,2
reference discharge,2014-08-25 17:36:15,2083412.53,6270.04,3.537,1.0,25.49003,1.7414833,6.520621291666666,10.92372,92.26,10.113842,2
reference discharge,2014-08-25 17:36:15,2083442.53,6300.04,3.533,1.0,25.50549,1.7498167,6.550079625,10.497473,92.26,9.707762,2
reference discharge,2014-08-25 17:36:15,2083472.53,6330.04,3.53,1.0,25.53641,1.75815,6.579508791666667,10.071226,92.26,9.302083,2
reference discharge,2014-08-25 17:36:15,2083502.53,6360.04,3.526,1.0,25.56732,1.7664833,6.608908791666667,9.644979,92.26,8.896807,2
reference discharge,2014-08-25 17:36:15,2083532.53,6390.04,3.521,1.0,25.56732,1.7748166,6.638271291666667,9.218732,92.26,8.492047,2
reference discharge,2014-08-25 17:36:15,2083562.53,6420.04,3.517,1.0,25.58278,1.78315,6.667596291666667,8.792484,92.26,8.087805,2
reference discharge,2014-08-25 17:36:15,2083592.53,6450.04,3.512,1.0,25.6137,1.7914833,6.696883791666666,8.366238,92.26,7.6840796,2
reference discharge,2014-08-25 17:36:15,2083622.53,6480.04,3.507,1.0,25.62916,1.7998166,6.726129625,7.93999,92.26,7.2809286,2
reference discharge,2014-08-25 17:36:15,2083652.53,6510.04,3.501,1.0,25.66008,1.80815,6.755329625000001,7.513743,92.26,6.8784094,2
reference discharge,2014-08-25 17:36:15,2083682.53,6540.04,3.495,0.999,25.66008,1.8164792,6.784465062500001,7.087709,92.26,6.47678,2
reference discharge,2014-08-25 17:36:15,2083712.53,6570.04,3.488,0.999,25.691,1.8248042,6.813531800000001,6.661888,92.26,6.0760975,2
reference discharge,2014-08-25 17:36:15,2083742.53,6600.04,3.48,1.0,25.70645,1.8331333,6.842550600000001,6.235854,92.26,5.6760764,2
reference discharge,2014-08-25 17:36:15,2083772.53,6630.04,3.472,1.0,25.72191,1.8414667,6.871517266666666,5.8096066,92.26,5.2767735,2
reference discharge,2014-08-25 17:36:15,2083802.53,6660.04,3.463,1.0,25.75283,1.8498,6.9004131,5.3833594,92.26,4.878447,2
reference discharge,2014-08-25 17:36:15,2083832.53,6690.04,3.453,1.0,25.79921,1.8581333,6.929229766666667,4.9571123,92.26,4.481212,2
reference discharge,2014-08-25 17:36:15,2083862.53,6720.04,3.442,1.0,25.81466,1.8664666,6.957958933333332,4.530865,92.26,4.085183,2
reference discharge,2014-08-25 17:36:15,2083892.53,6750.04,3.43,1.0,25.84558,1.8748,6.986592266666666,4.104618,92.26,3.6904752,2
reference discharge,2014-08-25 17:36:15,2083922.53,6780.04,3.416,1.0,25.89196,1.8831333,7.015117266666666,3.678371,92.26,3.2972608,2
reference discharge,2014-08-25 17:36:15,2083952.53,6810.04,3.4,1.0,25.90742,1.8914666,7.043517266666666,3.2521238,92.26,2.9057693,2
reference discharge,2014-08-25 17:36:15,2083982.53,6840.04,3.383,1.0,25.95379,1.8998,7.0717797666666655,2.8258767,92.26,2.5161736,2
reference discharge,2014-08-25 17:36:15,2084012.53,6870.04,3.364,1.0,25.98471,1.9081334,7.099892266666666,2.3996294,92.26,2.1286454,2
reference discharge,2014-08-25 17:36:15,2084042.53,6900.04,3.343,1.0,26.062,1.9164667,7.127838099999999,1.9733822,92.26,1.7434146,2
reference discharge,2014-08-25 17:36:15,2084072.53,6930.04,3.318,1.0,26.12383,1.9248,7.155592266666666,1.5471351,92.26,1.360826,2
reference discharge,2014-08-25 17:36:15,2084102.53,6960.04,3.291,0.999,26.17021,1.9331292,7.183116054166667,1.1211011,92.26,0.9814131,2
reference discharge,2014-08-25 17:36:15,2084132.53,6990.04,3.261,1.0,26.24751,1.9414583,7.210402341666667,0.69506705,92.26,0.6052742,2
reference discharge,2014-08-25 17:36:15,2084162.53,7020.04,3.225,1.0,26.35572,1.9497917,7.237427341666667,0.26881987,92.26,0.2327371,2
reference discharge,2014-08-25 17:36:15,2084181.45,7038.96,3.2,1.0,26.41755,1.9550472,7.254310813888889,0.0,92.26,0.0,2
reference discharge,2014-09-05 08:23:06,2991465.93,0.04,4.108,1.004,22.19735,0.0,0.0,100.0,86.55,100.0,2
reference discharge,2014-09-05 08:23:06,2991495.93,30.04,4.074,1.0,22.22826,0.00835,0.0341601333333333,99.54471,86.55,99.49661,2
reference discharge,2014-09-05 08:23:06,2991525.93,60.04,4.057,1.0,22.27464,0.016683333,0.0680393,99.090324,86.55,98.99737,2
reference discharge,2014-09-05 08:23:06,2991555.93,90.03999999999999,4.046,1.0,22.32101,0.025016667,0.1018018,98.63594,86.55,98.49984,2
reference discharge,2014-09-05 08:23:06,2991585.93,120.04,4.037,1.0,22.38285,0.03335,0.1354809666666667,98.181564,86.55,98.00354,2
reference discharge,2014-09-05 08:23:06,2991615.93,150.04,4.03,1.0,22.46014,0.041683335,0.1690934666666667,97.72718,86.55,97.508224,2
reference discharge,2014-09-05 08:23:06,2991645.93,180.04,4.023,0.999,22.4756,0.0500125,0.2026308708333333,97.273026,86.55,97.014015,2
reference discharge,2014-09-05 08:23:06,2991675.93,210.04,4.018,1.0,22.52198,0.058341667,0.236118275,96.81887,86.55,96.520546,2
reference discharge,2014-09-05 08:23:06,2991705.93,240.04,4.012,1.0,22.58381,0.066675,0.2695766083333334,96.36449,86.55,96.0275,2
reference discharge,2014-09-05 08:23:06,2991735.93,270.04,4.007,1.0,22.63019,0.07500833,0.3029891083333333,95.9101,86.55,95.535126,2
reference discharge,2014-09-05 08:23:06,2991765.93,300.04,4.002,1.0,22.70748,0.083341666,0.3363599416666667,95.45572,86.55,95.04337,2
reference discharge,2014-09-05 08:23:06,2991795.93,330.04,3.997,1.0,22.76931,0.091675,0.3696891083333334,95.00134,86.55,94.55223,2
reference discharge,2014-09-05 08:23:06,2991825.93,360.04,3.992,1.0,22.83115,0.10000833,0.4029766083333334,94.54696,86.55,94.06171,2
reference discharge,2014-09-05 08:23:06,2991855.93,390.04,3.987,0.999,22.89298,0.1083375,0.4362058291666668,94.092804,86.55,93.57204,2
reference discharge,2014-09-05 08:23:06,2991885.93,420.04,3.983,1.0,22.93936,0.11666667,0.4693975500000001,93.63865,86.55,93.082924,2
reference discharge,2014-09-05 08:23:06,2991915.93,450.04,3.978,1.0,22.98573,0.125,0.5025683833333335,93.184265,86.55,92.59412,2
reference discharge,2014-09-05 08:23:06,2991945.93,480.04,3.974,1.0,23.00119,0.13333334,0.5357017166666668,92.72988,86.55,92.10586,2
reference discharge,2014-09-05 08:23:06,2991975.93,510.04,3.969,1.0,23.07849,0.14166667,0.5687975500000001,92.2755,86.55,91.61816,2
reference discharge,2014-09-05 08:23:06,2992005.93,540.04,3.965,1.0,23.10941,0.15,0.6018558833333333,91.82112,86.55,91.131004,2
reference discharge,2014-09-05 08:23:06,2992035.93,570.04,3.96,1.0,23.12486,0.15833333,0.6348767166666666,91.36674,86.55,90.64441,2
reference discharge,2014-09-05 08:23:06,2992065.93,600.04,3.956,1.0,23.14032,0.16666667,0.6678600499999999,90.91235,86.55,90.15836,2
reference discharge,2014-09-05 08:23:06,2992095.93,630.04,3.951,1.001,23.20216,0.17500417,0.7008223458333332,90.45775,86.55,89.67263,2
reference discharge,2014-09-05 08:23:06,2992125.93,660.04,3.947,1.0,23.20216,0.18334167,0.7337471416666665,90.003136,86.55,89.18745,2
reference discharge,2014-09-05 08:23:06,2992155.93,690.04,3.943,1.0,23.23307,0.191675,0.7666221416666666,89.54875,86.55,88.702995,2
reference discharge,2014-09-05 08:23:06,2992185.93,720.04,3.939,1.0,23.26399,0.20000833,0.7994638083333334,89.09437,86.55,88.21904,2
reference discharge,2014-09-05 08:23:06,2992215.93,750.04,3.934,1.0,23.31037,0.20834167,0.832267975,88.63999,86.55,87.735634,2
reference discharge,2014-09-05 08:23:06,2992245.93,780.04,3.93,1.0,23.32583,0.216675,0.8650346416666667,88.18561,86.55,87.252785,2
reference discharge,2014-09-05 08:23:06,2992275.93,810.04,3.926,1.0,23.34128,0.22500834,0.8977679749999999,87.731224,86.55,86.770424,2
reference discharge,2014-09-05 08:23:06,2992305.93,840.04,3.922,1.0,23.35674,0.23334166,0.930467975,87.27684,86.55,86.28855,2
reference discharge,2014-09-05 08:23:06,2992335.93,870.04,3.918,1.0,23.38766,0.241675,0.9631346416666664,86.82246,86.55,85.807175,2
reference discharge,2014-09-05 08:23:06,2992365.93,900.04,3.914,1.0,23.38766,0.25000834,0.995767975,86.36808,86.55,85.32629,2
